Time [days],keff_1,Step,Unnamed: 3
33.2972972972973,1.05997895901421,4.75675675675676,0.1
33.6336336336336,1.05986331275046,4.80480480480481,0.1
33.96996996997,1.05974766648672,4.85285285285285,0.1
34.3063063063063,1.05963202022298,4.9009009009009,0.1
34.6426426426426,1.05951637395924,4.94894894894895,0.1
34.978978978979,1.0594007276955,4.996996996997,0.1
35.3153153153153,1.05944850443197,5.04504504504505,0.1
35.6516516516516,1.05950717603511,5.09309309309309,0.1
35.987987987988,1.05956584763826,5.14114114114114,0.1
36.3243243243243,1.05962451924141,5.18918918918919,0.1
36.6606606606607,1.05968319084456,5.23723723723724,0.1
36.996996996997,1.05974186244771,5.28528528528529,0.1
37.3333333333333,1.05980053405085,5.33333333333333,0.1
37.6696696696697,1.059859205654,5.38138138138138,0.1
38.006006006006,1.05991787725715,5.42942942942943,0.1
38.3423423423423,1.0599765488603,5.47747747747748,0.1
38.6786786786787,1.06003522046345,5.52552552552553,0.1
39.015015015015,1.06009389206659,5.57357357357357,0.1
39.3513513513513,1.06015256366974,5.62162162162162,0.1
39.6876876876877,1.06021123527289,5.66966966966967,0.1
40.024024024024,1.06026990687604,5.71771771771772,0.1
40.3603603603604,1.06032857847919,5.76576576576576,0.1
40.6966966966967,1.06038725008233,5.81381381381381,0.1
41.033033033033,1.06044592168548,5.86186186186186,0.1
41.3693693693694,1.06050459328863,5.90990990990991,0.1
41.7057057057057,1.06056326489178,5.95795795795796,0.1
42.042042042042,1.06063407337565,6.00600600600601,0.1
42.3783783783784,1.0607898400246,6.05405405405405,0.1
42.7147147147147,1.06094560667355,6.1021021021021,0.1
43.051051051051,1.0611013733225,6.15015015015015,0.1
43.3873873873874,1.06125713997145,6.1981981981982,0.1
43.7237237237237,1.0614129066204,6.24624624624625,0.1
44.0600600600601,1.06156867326935,6.2942942942943,0.1
44.3963963963964,1.0617244399183,6.34234234234234,0.1
44.7327327327327,1.06188020656725,6.39039039039039,0.1
45.0690690690691,1.0620359732162,6.43843843843844,0.1
45.4054054054054,1.06219173986515,6.48648648648649,0.1
45.7417417417418,1.0623475065141,6.53453453453454,0.1
46.0780780780781,1.06250327316305,6.58258258258258,0.1
46.4144144144144,1.062659039812,6.63063063063063,0.1
46.7507507507508,1.06281480646095,6.67867867867868,0.1
47.0870870870871,1.0629705731099,6.72672672672673,0.1
47.4234234234234,1.06312633975885,6.77477477477478,0.1
47.7597597597598,1.0632821064078,6.82282282282282,0.1
48.0960960960961,1.06343787305675,6.87087087087087,0.1
48.4324324324324,1.0635936397057,6.91891891891892,0.1
48.7687687687688,1.06374940635465,6.96696696696697,0.1
49.1051051051051,1.0638702757562,7.01501501501502,0.1
49.4414414414415,1.06391437121345,7.06306306306306,0.1
49.7777777777778,1.06395846667071,7.11111111111111,0.1
50.1141141141141,1.06400256212796,7.15915915915916,0.1
50.4504504504505,1.06404665758522,7.20720720720721,0.1
50.7867867867868,1.06409075304247,7.25525525525526,0.1
51.1231231231231,1.06413484849973,7.3033033033033,0.1
51.4594594594595,1.06417894395698,7.35135135135135,0.1
51.7957957957958,1.06422303941424,7.3993993993994,0.1
52.1321321321321,1.06426713487149,7.44744744744745,0.1
52.4684684684685,1.06431123032875,7.4954954954955,0.1
52.8048048048048,1.064355325786,7.54354354354354,0.1
53.1411411411411,1.06439942124326,7.59159159159159,0.1
53.4774774774775,1.06444351670051,7.63963963963964,0.1
53.8138138138138,1.06448761215777,7.68768768768769,0.1
54.1501501501501,1.06453170761502,7.73573573573574,0.1
54.4864864864865,1.06457580307228,7.78378378378378,0.1
54.8228228228228,1.06461989852953,7.83183183183183,0.1
55.1591591591592,1.06466399398679,7.87987987987988,0.1
55.4954954954955,1.06470808944404,7.92792792792793,0.1
55.8318318318318,1.0647521849013,7.97597597597598,0.1
56.1681681681682,1.06477448269314,8.02402402402402,0.1
56.5045045045045,1.06477498281956,8.07207207207207,0.1
56.8408408408409,1.06477548294599,8.12012012012012,0.1
57.1771771771772,1.06477598307241,8.16816816816817,0.1
57.5135135135135,1.06477648319884,8.21621621621622,0.1
57.8498498498499,1.06477698332527,8.26426426426426,0.1
58.1861861861862,1.06477748345169,8.31231231231231,0.1
58.5225225225225,1.06477798357812,8.36036036036036,0.1
58.8588588588589,1.06477848370454,8.40840840840841,0.1
59.1951951951952,1.06477898383097,8.45645645645646,0.1
59.5315315315315,1.0647794839574,8.50450450450451,0.1
59.8678678678679,1.06477998408382,8.55255255255255,0.1
60.2042042042042,1.06478048421025,8.6006006006006,0.1
60.5405405405405,1.06478098433667,8.64864864864865,0.1
60.8768768768769,1.0647814844631,8.6966966966967,0.1
61.2132132132132,1.06478198458953,8.74474474474475,0.1
61.5495495495496,1.06478248471595,8.79279279279279,0.1
61.8858858858859,1.06478298484238,8.84084084084084,0.1
62.2222222222222,1.0647834849688,8.88888888888889,0.1
62.5585585585586,1.06478398509523,8.93693693693694,0.1
62.8948948948949,1.06478448522166,8.98498498498499,0.1
63.2312312312312,1.06469302933424,9.03303303303303,0.1
63.5675675675676,1.06455977525872,9.08108108108108,0.1
63.9039039039039,1.06442652118319,9.12912912912913,0.1
64.2402402402402,1.06429326710767,9.17717717717718,0.1
64.5765765765766,1.06416001303214,9.22522522522523,0.1
64.9129129129129,1.06402675895662,9.27327327327327,0.1
65.2492492492493,1.06389350488109,9.32132132132132,0.1
65.5855855855856,1.06376025080557,9.36936936936937,0.1
65.9219219219219,1.06362699673004,9.41741741741742,0.1
66.2582582582583,1.06349374265452,9.46546546546547,0.1
66.5945945945946,1.06336048857899,9.51351351351351,0.1
66.9309309309309,1.06322723450347,9.56156156156156,0.1
67.2672672672673,1.06309398042795,9.60960960960961,0.1
67.6036036036036,1.06296072635242,9.65765765765766,0.1
67.93993993994,1.0628274722769,9.70570570570571,0.1
68.2762762762763,1.06269421820137,9.75375375375375,0.1
68.6126126126126,1.06256096412585,9.8018018018018,0.1
68.948948948949,1.06242771005032,9.84984984984985,0.1
69.2852852852853,1.0622944559748,9.8978978978979,0.1
69.6216216216216,1.06216120189927,9.94594594594595,0.1
69.957957957958,1.06202794782375,9.99399399399399,0.1
70.2942942942943,1.06186007976637,10.042042042042,0.1
70.6306306306306,1.06168726685444,10.0900900900901,0.1
70.966966966967,1.06151445394251,10.1381381381381,0.1
71.3033033033033,1.06134164103058,10.1861861861862,0.1
71.6396396396396,1.06116882811865,10.2342342342342,0.1
71.975975975976,1.06099601520672,10.2822822822823,0.1
72.3123123123123,1.06082320229479,10.3303303303303,0.1
72.6486486486487,1.06065038938286,10.3783783783784,0.1
72.984984984985,1.06047757647093,10.4264264264264,0.1
73.3213213213213,1.060304763559,10.4744744744745,0.1
73.6576576576577,1.06013195064707,10.5225225225225,0.1
73.993993993994,1.05995913773514,10.5705705705706,0.1
74.3303303303303,1.05978632482321,10.6186186186186,0.1
74.6666666666667,1.05961351191128,10.6666666666667,0.1
75.003003003003,1.05944069899935,10.7147147147147,0.1
75.3393393393394,1.05926788608742,10.7627627627628,0.1
75.6756756756757,1.05909507317549,10.8108108108108,0.1
76.012012012012,1.05892226026357,10.8588588588589,0.1
76.3483483483484,1.05874944735164,10.9069069069069,0.1
76.6846846846847,1.05857663443971,10.954954954955,0.1
77.021021021021,1.05840971845832,11.003003003003,0.1
77.3573573573574,1.05833125643507,11.0510510510511,0.1
77.6936936936937,1.05825279441182,11.0990990990991,0.1
78.03003003003,1.05817433238856,11.1471471471472,0.1
78.3663663663664,1.05809587036531,11.1951951951952,0.1
78.7027027027027,1.05801740834206,11.2432432432432,0.1
79.039039039039,1.05793894631881,11.2912912912913,0.1
79.3753753753754,1.05786048429556,11.3393393393393,0.1
79.7117117117117,1.05778202227231,11.3873873873874,0.1
80.0480480480481,1.05770356024905,11.4354354354354,0.1
80.3843843843844,1.0576250982258,11.4834834834835,0.1
80.7207207207207,1.05754663620255,11.5315315315315,0.1
81.0570570570571,1.0574681741793,11.5795795795796,0.1
81.3933933933934,1.05738971215605,11.6276276276276,0.1
81.7297297297298,1.0573112501328,11.6756756756757,0.1
82.0660660660661,1.05723278810955,11.7237237237237,0.1
82.4024024024024,1.05715432608629,11.7717717717718,0.1
82.7387387387387,1.05707586406304,11.8198198198198,0.1
83.0750750750751,1.05699740203979,11.8678678678679,0.1
83.4114114114114,1.05691894001654,11.9159159159159,0.1
83.7477477477477,1.05684047799329,11.963963963964,0.1
84.0840840840841,1.0567775289869,12.012012012012,0.1
84.4204204204204,1.05676111903111,12.0600600600601,0.1
84.7567567567568,1.05674470907532,12.1081081081081,0.1
85.0930930930931,1.05672829911954,12.1561561561562,0.1
85.4294294294294,1.05671188916375,12.2042042042042,0.1
85.7657657657658,1.05669547920796,12.2522522522523,0.1
86.1021021021021,1.05667906925217,12.3003003003003,0.1
86.4384384384384,1.05666265929638,12.3483483483484,0.1
86.7747747747748,1.05664624934059,12.3963963963964,0.1
87.1111111111111,1.0566298393848,12.4444444444444,0.1
87.4474474474475,1.05661342942901,12.4924924924925,0.1
87.7837837837838,1.05659701947322,12.5405405405405,0.1
88.1201201201201,1.05658060951743,12.5885885885886,0.1
